"hromada_code","hromada_name","oblast_code","oblast_name_en","total_popultaion_2022","square_area","population_density","income_per_capita_2022","oblast_id"
"UA21080110000054940","Солотвинська","UA21000000000011690","Zakarpatska",34944,164.4,212.554744525547,2.84740997281364,22
"UA21080130000093757","Тересвянська","UA21000000000011690","Zakarpatska",16582,47,352.808510638298,3.09060023398866,22
"UA21080150000014443","Тячівська","UA21000000000011690","Zakarpatska",19378,97.8,198.139059304703,5.29453080555269,22
"UA21080170000093911","Углянська","UA21000000000011690","Zakarpatska",10617,145.2,73.1198347107438,3.57528351700104,22
"UA21080190000094580","Усть-Чорнянська","UA21000000000011690","Zakarpatska",6877,641.8,10.7151760673107,5.77157265377345,22
"UA21100010000070243","Баранинська","UA21000000000011690","Zakarpatska",10784,152.6,70.6684141546527,4.41782488130564,22
"UA21100030000089881","Великоберезнянська","UA21000000000011690","Zakarpatska",9969,110.5,90.2171945701357,4.23371493830876,22
"UA21100050000042361","Великодобронська","UA21000000000011690","Zakarpatska",11536,103,112,3.38691177357836,22
"UA21100070000018509","Дубриницько-Малоберезнянська","UA21000000000011690","Zakarpatska",6655,260.8,25.5176380368098,4.10598441322314,22
"UA21100090000012128","Костринська","UA21000000000011690","Zakarpatska",5061,211.5,23.9290780141844,4.05650624580123,22
"UA21100110000018765","Оноківська","UA21000000000011690","Zakarpatska",6541,117.3,55.7630008525149,5.67905071854456,22
"UA21100130000055002","Перечинська","UA21000000000011690","Zakarpatska",12399,120.2,103.153078202995,5.59273554802807,22
"UA21100150000019483","Середнянська","UA21000000000011690","Zakarpatska",14424,217.2,66.4088397790055,3.68822654187465,22
"UA21100170000051803","Ставненська","UA21000000000011690","Zakarpatska",6910,299.5,23.0717863105175,4.07636646020261,22
"UA21100190000078736","Сюртівська","UA21000000000011690","Zakarpatska",9457,145.2,65.1308539944904,3.22812837897853,22
"UA21100210000026937","Тур’є-Реметівська","UA21000000000011690","Zakarpatska",16057,437.3,36.718499885662,3.98110873263997,22
"UA21100230000083101","Ужгородська","UA21000000000011690","Zakarpatska",115449,37.7,3062.30769230769,7.08842985560724,22
"UA21100250000028639","Холмківська","UA21000000000011690","Zakarpatska",14348,65.5,219.053435114504,8.21199545929746,22
"UA21100270000015047","Чопська","UA21000000000011690","Zakarpatska",15410,84.1,183.234244946492,8.47574727514601,22
"UA21120010000011654","Білківська","UA21000000000011690","Zakarpatska",20571,149.2,137.875335120643,3.30260813864178,22
"UA21120030000076462","Вишківська","UA21000000000011690","Zakarpatska",16017,179.9,89.0327959977765,3.44241316975713,22
"UA21120050000055437","Горінчівська","UA21000000000011690","Zakarpatska",12717,223.6,56.8738819320215,3.70109329480223,22
"UA21120070000032447","Довжанська","UA21000000000011690","Zakarpatska",16734,257.5,64.9864077669903,3.35842104936058,22
"UA21120090000025804","Драгівська","UA21000000000011690","Zakarpatska",13753,148.1,92.862930452397,3.13694456264088,22
"UA21120110000065395","Зарічанська","UA21000000000011690","Zakarpatska",8302,41.6,199.567307692308,3.87123800289087,22
"UA21120130000025618","Іршавська","UA21000000000011690","Zakarpatska",35732,309.5,115.450726978998,3.81249807119669,22
"UA21120150000079563","Керецьківська","UA21000000000011690","Zakarpatska",14870,298.9,49.7490799598528,2.86548230598521,22
"UA21120170000080579","Колочавська","UA21000000000011690","Zakarpatska",8678,161.5,53.733746130031,4.53418743950219,22
"UA21120190000082169","Міжгірська","UA21000000000011690","Zakarpatska",24696,554.1,44.569572279372,4.45388010932945,22
"UA21120210000094884","Пилипецька","UA21000000000011690","Zakarpatska",7032,199.6,35.2304609218437,3.93804880546075,22
"UA21120230000041982","Синевирська","UA21000000000011690","Zakarpatska",6319,254.5,24.8290766208251,4.51807060136098,22
"UA21120250000077532","Хустська","UA21000000000011690","Zakarpatska",80424,402.3,199.910514541387,3.94922148898339,22
"UA23020010000034566","Андрівська","UA23000000000064947","Zaporizka",3193,194.8,16.3911704312115,3.25857614469151,23
"UA23020030000059558","Андріївська","UA23000000000064947","Zaporizka",6863,498.7,13.7617806296371,3.02800150662975,23
"UA23020050000046501","Бердянська","UA23000000000064947","Zaporizka",111070,252.2,440.404440919905,2.4968165880976,23
"UA23020070000049788","Берестівська","UA23000000000064947","Zaporizka",4380,498.7,8.78283537196712,2.52472101598174,23
"UA23020090000069977","Коларівська","UA23000000000064947","Zaporizka",5489,418.6,13.112756808409,3.12798172162507,23
"UA23020110000062653","Осипенківська","UA23000000000064947","Zaporizka",7219,419.6,17.2044804575786,2.79440976173985,23
"UA23020130000081044","Приморська","UA23000000000064947","Zaporizka",22332,985.7,22.6559805214568,2.91711497358051,23
"UA23020150000063371","Чернігівська","UA23000000000064947","Zaporizka",15500,1201.2,12.9037629037629,3.12177021354839,23
"UA23040010000033945","Благовіщенська","UA23000000000064947","Zaporizka",6077,299.7,20.2769436102769,2.61351334375514,23
"UA23040030000061166","Василівська","UA23000000000064947","Zaporizka",20563,721.5,28.5003465003465,3.07026909983952,23
"UA23040050000076136","Великобілозерська","UA23000000000064947","Zaporizka",7404,470.9,15.7230834572096,2.95881316720692,23
"UA23040070000097076","Водянська","UA23000000000064947","Zaporizka",11499,365.2,31.486856516977,2.8432704983042,23
"UA23040090000031823","Дніпрорудненська","UA23000000000064947","Zaporizka",18160,47.6,381.512605042017,2.81254432709251,23
"UA23040110000019947","Енергодарська","UA23000000000064947","Zaporizka",52237,63.4,823.927444794953,7.31572312288225,23
"UA23040130000044084","Кам’янсько-Дніпровська","UA23000000000064947","Zaporizka",19607,435.9,44.9805001147052,2.64753873973581,23
"UA23040150000063069","Малобілозерська","UA23000000000064947","Zaporizka",12189,623.4,19.5524542829644,5.92054025022561,23
"UA23040170000022547","Михайлівська","UA23000000000064947","Zaporizka",18970,612.3,30.9815449942839,2.6069728170796,23
"UA23040190000047410","Роздольська","UA23000000000064947","Zaporizka",6433,418.3,15.3789146545541,2.94106542359708,23
"UA23040210000019462","Степногірська","UA23000000000064947","Zaporizka",8132,235.3,34.5601359966001,2.55176817511067,23
"UA23060010000052992","Біленьківська","UA23000000000064947","Zaporizka",9636,357.2,26.976483762598,3.27695965649647,23
"UA23060030000037089","Вільнянська","UA23000000000064947","Zaporizka",16531,158.4,104.362373737374,3.67251878047305,23
"UA23060050000065959","Долинська","UA23000000000064947","Zaporizka",5615,170.1,33.0099941211052,3.68436252359751,23
"UA23060070000082704","Запорізька","UA23000000000064947","Zaporizka",710052,311.7,2277.99807507218,5.15209481767533,23
"UA23060090000082326","Комишуваська","UA23000000000064947","Zaporizka",12450,531,23.4463276836158,3.08835046024096,23
"UA23060110000049870","Кушугумська","UA23000000000064947","Zaporizka",16938,216.2,78.3441258094357,2.77280124571968,23
"UA23060130000058533","Матвіївська","UA23000000000064947","Zaporizka",6767,153.6,44.0559895833333,3.47013343135806,23
"UA23060150000085288","Михайлівська","UA23000000000064947","Zaporizka",6317,164.1,38.4948202315661,3.38138410479658,23
"UA23060170000046208","Михайло-Лукашівська","UA23000000000064947","Zaporizka",5370,368,14.5923913043478,3.56114934450652,23
"UA23060190000080843","Новомиколаївська","UA23000000000064947","Zaporizka",11045,659.3,16.7526164113454,3.58899707197827,23
"UA23060210000064233","Новоолександрівська","UA23000000000064947","Zaporizka",4791,142.8,33.5504201680672,3.6202912189522,23
"UA23060230000071243","Павлівська","UA23000000000064947","Zaporizka",4563,169.8,26.8727915194346,3.95342324348017,23
"UA23060250000058722","Петро-Михайлівська","UA23000000000064947","Zaporizka",4838,278.4,17.3778735632184,3.25994697809012,23
"UA23060270000087706","Степненська","UA23000000000064947","Zaporizka",5354,94.6,56.5961945031712,3.07898896152409,23
"UA23060290000024046","Таврійська","UA23000000000064947","Zaporizka",4113,184.1,22.3411189570885,2.79719424993922,23
"UA23060310000081443","Тернуватська","UA23000000000064947","Zaporizka",3524,257,13.7120622568093,3.35782183314415,23
"UA23060330000027462","Широківська","UA23000000000064947","Zaporizka",12962,477.4,27.1512358609133,4.07450876948002,23
"UA23080010000036379","Веселівська","UA23000000000064947","Zaporizka",13468,567.4,23.7363412054988,2.91280219260469,23
"UA23080030000064349","Кирилівська","UA23000000000064947","Zaporizka",6510,662.1,9.83235160851835,2.74819274039939,23
"UA23080050000095009","Костянтинівська","UA23000000000064947","Zaporizka",14178,230.3,61.5631784628745,2.87686087318381,23
"UA23080070000068953","Мелітопольська","UA23000000000064947","Zaporizka",148851,49.7,2994.98993963783,2.12686572498673,23
"UA23080090000051553","Мирненська","UA23000000000064947","Zaporizka",5374,196.3,27.3764645950076,2.29468471157425,23
"UA23080110000020314","Новенська","UA23000000000064947","Zaporizka",4958,252,19.6746031746032,2.82703205123033,23
"UA23080130000083188","Новобогданівська","UA23000000000064947","Zaporizka",4900,198.4,24.6975806451613,2.8147656755102,23
"UA23080150000073640","Нововасилівська","UA23000000000064947","Zaporizka",7485,723.1,10.3512653851473,3.23319592919172,23
"UA23080170000033256","Новоуспенівська","UA23000000000064947","Zaporizka",3411,296.2,11.5158676569885,2.81956506303137,23
"UA23080190000065134","Олександрівська","UA23000000000064947","Zaporizka",6018,639.5,9.41047693510555,3.33727903456298,23
"UA23080210000060255","Плодородненська","UA23000000000064947","Zaporizka",3310,155.8,21.2451861360719,2.38663073111782,23
"UA23080230000097340","Приазовська","UA23000000000064947","Zaporizka",11906,570.7,20.86209917645,3.21314447589451,23
"UA23080250000043914","Семенівська","UA23000000000064947","Zaporizka",9191,591.9,15.5279608041899,4.28068522794038,23
"UA23080270000086363","Терпіннівська","UA23000000000064947","Zaporizka",8990,367.5,24.4625850340136,2.64362229254727,23
"UA23080290000096336","Чкаловська","UA23000000000064947","Zaporizka",3084,265.4,11.6201959306707,2.7750371076524,23
"UA23080310000097001","Якимівська","UA23000000000064947","Zaporizka",25004,1242.2,20.1288037353083,2.81101494440889,23
"UA23100010000094236","Більмацька","UA23000000000064947","Zaporizka",11195,641.3,17.4567285201934,2.47708328807503,23
"UA23100030000016840","Воздвижівська","UA23000000000064947","Zaporizka",2693,246.2,10.9382615759545,3.87178991830672,23
"UA23100050000041545","Воскресенська","UA23000000000064947","Zaporizka",5242,264.9,19.7885994714987,2.37309153376574,23
"UA23100070000026535","Гуляйпільська","UA23000000000064947","Zaporizka",18506,677.3,27.3231950391259,2.89972578839295,23
"UA23100090000029171","Комиш-Зорянська","UA23000000000064947","Zaporizka",5850,371.1,15.7639450282943,2.70668902564103,23
"UA23100110000028240","Малинівська","UA23000000000064947","Zaporizka",3133,377.6,8.29713983050847,2.51430305138845,23
"UA23100130000058758","Малотокмачанська","UA23000000000064947","Zaporizka",2930,174.3,16.8100975329891,2.46033832081911,23
"UA23100150000023366","Молочанська","UA23000000000064947","Zaporizka",11540,567.4,20.3383856186112,2.41765656759099,23
"UA23100170000031289","Оріхівська","UA23000000000064947","Zaporizka",18155,342.8,52.9609101516919,2.97036527072432,23
"UA23100190000020018","Пологівська","UA23000000000064947","Zaporizka",28939,804.9,35.9535346005715,2.9506477905249,23
"UA23100210000086911","Преображенська","UA23000000000064947","Zaporizka",5233,366,14.2978142076503,2.25828559717179,23
"UA23100230000021603","Розівська","UA23000000000064947","Zaporizka",7910,610.5,12.956592956593,2.88732434513274,23
"UA23100250000073490","Смирновська","UA23000000000064947","Zaporizka",3090,324.3,9.52821461609621,2.58638703559871,23
"UA23100270000073418","Токмацька","UA23000000000064947","Zaporizka",36013,728.3,49.4480296581079,2.2893094740788,23
"UA23100290000069212","Федорівська","UA23000000000064947","Zaporizka",3212,275,11.68,2.77778685554172,23
"UA26020010000096556","Білоберізька","UA26000000000069363","Ivano-Frankivsk",8581,353.8,24.2538157150933,7.06235814939984,6
"UA26020030000088465","Верховинська","UA26000000000069363","Ivano-Frankivsk",19711,407.2,48.4061886051081,5.17837374663893,6
"UA26020050000098694","Зеленська","UA26000000000069363","Ivano-Frankivsk",1903,487.3,3.90519187358916,5.97412256437204,6
"UA26040010000011271","Більшівцівська","UA26000000000069363","Ivano-Frankivsk",7592,152.4,49.8162729658793,3.20626285300316,6
"UA26040030000091528","Богородчанська","UA26000000000069363","Ivano-Frankivsk",28219,255.8,110.316653635653,4.53474616216025,6
"UA26040050000080752","Букачівська","UA26000000000069363","Ivano-Frankivsk",4728,139.3,33.9411342426418,3.22730480118443,6
"UA26040070000065724","Бурштинська","UA26000000000069363","Ivano-Frankivsk",24008,201.8,118.969276511397,4.14999425316561,6
"UA26040090000025932","Галицька","UA26000000000069363","Ivano-Frankivsk",19475,244.4,79.6849427168576,4.09190691347882,6
"UA26040110000023512","Дзвиняцька","UA26000000000069363","Ivano-Frankivsk",8241,80,103.0125,3.836578721029,6
"UA26040130000010870","Дубовецька","UA26000000000069363","Ivano-Frankivsk",7264,172.2,42.1835075493612,9.38807801211454,6
"UA26040150000053322","Єзупільська","UA26000000000069363","Ivano-Frankivsk",7421,86.2,86.0904872389791,3.15565399811346,6
"UA26040170000097347","Загвіздянська","UA26000000000069363","Ivano-Frankivsk",5728,31.3,183.003194888179,3.43905270425978,6
"UA26040190000081578","Івано-Франківська","UA26000000000069363","Ivano-Frankivsk",287550,263.8,1090.03032600455,5.08618404357503,6
"UA26040210000094444","Лисецька","UA26000000000069363","Ivano-Frankivsk",7304,81.3,89.840098400984,6.8567274575575,6
"UA26040230000035526","Обертинська","UA26000000000069363","Ivano-Frankivsk",8841,161.3,54.8109113453193,2.97533983146703,6
"UA26040250000061081","Олешанська","UA26000000000069363","Ivano-Frankivsk",8741,156.2,55.9603072983355,3.67975324219197,6
"UA26040270000047749","Рогатинська","UA26000000000069363","Ivano-Frankivsk",31211,632.6,49.3376541258299,3.60268344397808,6
"UA26040290000025886","Солотвинська","UA26000000000069363","Ivano-Frankivsk",25848,374.6,69.001601708489,4.09054218662953,6
"UA26040310000066064","Старобогородчанська","UA26000000000069363","Ivano-Frankivsk",5886,84.1,69.9881093935791,3.07484373428474,6
"UA26040330000019235","Тисменицька","UA26000000000069363","Ivano-Frankivsk",28241,246.3,114.660982541616,3.24811254523565,6
"UA26040350000024417","Тлумацька","UA26000000000069363","Ivano-Frankivsk",27245,363.5,74.9518569463549,3.30267252743623,6
"UA26040370000057019","Угринівська","UA26000000000069363","Ivano-Frankivsk",3343,17.9,186.759776536313,5.94843660185462,6
"UA26040390000023006","Ямницька","UA26000000000069363","Ivano-Frankivsk",9218,128,72.015625,6.78803181275765,6
"UA26060010000037638","Болехівська","UA26000000000069363","Ivano-Frankivsk",19501,287,67.9477351916376,3.77433426131993,6
"UA26060030000011364","Брошнів-Осадська","UA26000000000069363","Ivano-Frankivsk",11039,88.5,124.734463276836,3.45100415436181,6
"UA26060050000042523","Верхнянська","UA26000000000069363","Ivano-Frankivsk",10100,139.9,72.1944245889921,3.12510005049505,6
"UA26060070000011203","Вигодська","UA26000000000069363","Ivano-Frankivsk",18028,797.6,22.6028084252758,4.79271194086976,6
"UA26060090000054411","Витвицька","UA26000000000069363","Ivano-Frankivsk",5689,154.4,36.8458549222798,3.90796128493584,6
"UA26060110000025739","Войнилівська","UA26000000000069363","Ivano-Frankivsk",10277,163.4,62.8947368421053,2.70173815607668,6
"UA26060130000047466","Долинська","UA26000000000069363","Ivano-Frankivsk",48009,351.6,136.544368600683,5.10635612364348,6
"UA26060150000074921","Дубівська","UA26000000000069363","Ivano-Frankivsk",6888,91.9,74.9510337323177,4.36487445557491,6
"UA26060170000091466","Калуська","UA26000000000069363","Ivano-Frankivsk",87203,265.5,328.448210922787,3.97568610689999,6
"UA26060190000099075","Новицька","UA26000000000069363","Ivano-Frankivsk",13798,140.9,97.9276082327892,2.86407462603276,6
"UA26060210000091421","Перегінська","UA26000000000069363","Ivano-Frankivsk",23587,668.6,35.2781932396051,3.91082012252512,6
"UA26060230000053464","Рожнятівська","UA26000000000069363","Ivano-Frankivsk",19998,179.1,111.658291457286,3.80941749374937,6
"UA26060250000064599","Спаська","UA26000000000069363","Ivano-Frankivsk",5750,234.3,24.5411865130175,4.54750206782609,6
"UA26080010000036750","Гвіздецька","UA26000000000069363","Ivano-Frankivsk",7039,65.7,107.138508371385,5.41481136809206,6
"UA26080030000014307","Городенківська","UA26000000000069363","Ivano-Frankivsk",43620,615.4,70.8807279818005,3.34259269715727,6
"UA26080050000081474","Заболотівська","UA26000000000069363","Ivano-Frankivsk",19542,213.6,91.4887640449438,3.14028412905537,6
"UA26080070000092582","Коломийська","UA26000000000069363","Ivano-Frankivsk",74019,182.5,405.583561643836,6.77592457571705,6
"UA26080090000095729","Коршівська","UA26000000000069363","Ivano-Frankivsk",8174,131,62.3969465648855,3.07930546855885,6
"UA26080110000076323","Матеївецька","UA26000000000069363","Ivano-Frankivsk",7924,104.1,76.11911623439,3.75991290005048,6
"UA26080130000058024","Нижньовербізька","UA26000000000069363","Ivano-Frankivsk",13028,97.8,133.21063394683,2.98664319312251,6
"UA26080150000032640","Отинійська","UA26000000000069363","Ivano-Frankivsk",19879,202.3,98.2649530400395,3.09093967050656,6
"UA26080170000041182","Печеніжинська","UA26000000000069363","Ivano-Frankivsk",16820,183.9,91.4627514953779,3.41055350713436,6
"UA26080190000080618","Підгайчиківська","UA26000000000069363","Ivano-Frankivsk",4869,58.3,83.516295025729,3.18052170466215,6
"UA26080210000049380","П’ядицька","UA26000000000069363","Ivano-Frankivsk",10816,126.2,85.7052297939778,3.61107127311391,6
"UA26080230000035462","Снятинська","UA26000000000069363","Ivano-Frankivsk",40459,366.1,110.51352089593,3.53379342816184,6
"UA26080250000056546","Чернелицька","UA26000000000069363","Ivano-Frankivsk",6439,129.8,49.6070878274268,3.00621794533313,6
"UA26100010000076570","Косівська","UA26000000000069363","Ivano-Frankivsk",32281,337.3,95.7041209605692,4.07970757349525,6
"UA26100030000012148","Космацька","UA26000000000069363","Ivano-Frankivsk",8056,114,70.6666666666667,4.09422305983118,6
"UA26100050000019570","Кутська","UA26000000000069363","Ivano-Frankivsk",15789,113.5,139.11013215859,2.99699668123377,6
"UA26100070000078132","Рожнівська","UA26000000000069363","Ivano-Frankivsk",11891,105.9,112.285174693107,3.27311032797914,6
"UA26100090000038366","Яблунівська","UA26000000000069363","Ivano-Frankivsk",15683,206.5,75.9467312348668,5.15361636102786,6
"UA26120010000096774","Ворохтянська","UA26000000000069363","Ivano-Frankivsk",5990,249.7,23.9887865438526,4.97191561101836,6
"UA26120030000018265","Делятинська","UA26000000000069363","Ivano-Frankivsk",21187,206.9,102.402126631223,4.13457112380233,6
"UA26120050000087602","Ланчинська","UA26000000000069363","Ivano-Frankivsk",11067,84.5,130.970414201183,2.70540721875847,6
"UA26120070000067596","Надвірнянська","UA26000000000069363","Ivano-Frankivsk",42927,190.8,224.98427672956,4.70654544692152,6
"UA26120090000072057","Пасічнянська","UA26000000000069363","Ivano-Frankivsk",20726,420,49.347619047619,4.65801703126508,6
"UA26120110000086381","Переріслянська","UA26000000000069363","Ivano-Frankivsk",9142,96.5,94.7357512953368,3.19152419711223,6
"UA26120130000088448","Поляницька","UA26000000000069363","Ivano-Frankivsk",4739,342.9,13.8203557888597,13.4027544692973,6
"UA26120150000021671","Яремчанська","UA26000000000069363","Ivano-Frankivsk",13550,270.8,50.0369276218612,5.81000393726937,6
"UA32020010000093088","Білоцерківська","UA32000000000030281","Kyiv-oblast",217385,394.4,551.179006085193,4.42660878561078,11
"UA32020030000029575","Володарська","UA32000000000030281","Kyiv-oblast",15394,619.2,24.8611111111111,4.09779635897103,11
"UA32020050000062595","Гребінківська","UA32000000000030281","Kyiv-oblast",13417,260.2,51.5641813989239,3.82259880375643,11
"UA32020070000027895","Ковалівська","UA32000000000030281","Kyiv-oblast",6455,231.6,27.8713298791019,3.85085741130906,11
"UA32020090000022264","Маловільшанська","UA32000000000030281","Kyiv-oblast",10457,362.9,28.8151005786718,3.83301519651908,11
"UA32020110000085875","Медвинська","UA32000000000030281","Kyiv-oblast",5418,231.4,23.4140017286085,3.70321223883352,11
"UA32020130000010013","Рокитнянська","UA32000000000030281","Kyiv-oblast",24822,664.8,37.3375451263538,4.51656978929981,11
"UA32020150000040878","Сквирська","UA32000000000030281","Kyiv-oblast",31180,873,35.7159221076747,3.72832310391276,11
"UA32020170000020698","Ставищенська","UA32000000000030281","Kyiv-oblast",20274,673.2,30.1158645276292,4.38553752589524,11
"UA32020190000084133","Таращанська","UA32000000000030281","Kyiv-oblast",25539,757.3,33.7237554469827,3.92569481733819,11
"UA32020210000064694","Тетіївська","UA32000000000030281","Kyiv-oblast",30192,756.6,39.9048374306106,3.88073650370959,11
"UA32020230000012716","Узинська","UA32000000000030281","Kyiv-oblast",20091,407.9,49.2547192939446,3.55526883480165,11
"UA32020250000099079","Фурсівська","UA32000000000030281","Kyiv-oblast",10548,277.8,37.9697624190065,3.37405226772848,11
"UA32040010000010116","Бориспільська","UA32000000000030281","Kyiv-oblast",81211,527.3,154.012895884696,5.56910816059401,11
"UA32040030000083910","Вороньківська","UA32000000000030281","Kyiv-oblast",13808,667.7,20.6799460835705,5.49560481097914,11
"UA32040050000077950","Гірська","UA32000000000030281","Kyiv-oblast",6180,60.9,101.477832512315,19.2373815113269,11
"UA32040070000056247","Дівичківська","UA32000000000030281","Kyiv-oblast",4368,262.6,16.6336633663366,19.1587896863553,11
"UA32040090000083028","Золочівська","UA32000000000030281","Kyiv-oblast",5852,148.4,39.4339622641509,7.87683314764183,11
"UA32040110000047477","Переяславська","UA32000000000030281","Kyiv-oblast",31645,260.9,121.291682637026,4.82454787612577,11
"UA32040130000049927","Пристолична","UA32000000000030281","Kyiv-oblast",10996,104.3,105.42665388303,14.8343235367406,11
"UA32040150000073245","Студениківська","UA32000000000030281","Kyiv-oblast",6965,324.8,21.4439655172414,6.45343777745872,11
"UA32040170000034173","Ташанська","UA32000000000030281","Kyiv-oblast",5309,335.3,15.8335818669848,8.46313238274628,11
"UA32040190000043384","Циблівська","UA32000000000030281","Kyiv-oblast",5939,389.4,15.2516692347201,3.87171889206937,11
"UA32040210000086086","Яготинська","UA32000000000030281","Kyiv-oblast",30881,791.6,39.010864072764,4.42290068909686,11
"UA32060010000086043","Баришівська","UA32000000000030281","Kyiv-oblast",26803,695.4,38.5432844406097,4.65870501175242,11
"UA32060030000048241","Березанська","UA32000000000030281","Kyiv-oblast",21747,210.2,103.458610846813,4.17918797443325,11
"UA32060050000030591","Броварська","UA32000000000030281","Kyiv-oblast",119872,125.2,957.444089456869,4.9215815026862,11
"UA32060070000092009","Великодимерська","UA32000000000030281","Kyiv-oblast",30124,530.3,56.8055817461814,4.21185332625149,11
"UA32060090000096236","Зазимська","UA32000000000030281","Kyiv-oblast",9159,255.8,35.8053166536356,7.10421331040507,11
"UA32060110000050416","Згурівська","UA32000000000030281","Kyiv-oblast",15141,760.3,19.9145074312771,5.43499805428968,11
"UA32060130000095223","Калинівська","UA32000000000030281","Kyiv-oblast",8408,65.8,127.781155015198,8.19087447193149,11
"UA32060150000031409","Калитянська","UA32000000000030281","Kyiv-oblast",10523,245.2,42.915986949429,4.4193614530077,11
"UA32080010000060215","Білогородська","UA32000000000030281","Kyiv-oblast",27047,151.1,179.000661813369,6.11750437423744,11
"UA32080030000070006","Бородянська","UA32000000000030281","Kyiv-oblast",25921,512.7,50.5578310903062,3.71246415994753,11
"UA32080050000052660","Борщагівська","UA32000000000030281","Kyiv-oblast",23321,38.7,602.609819121447,13.9467605402856,11
"UA32080070000050759","Бучанська","UA32000000000030281","Kyiv-oblast",58286,260.8,223.489263803681,4.35561410201421,11
"UA32080090000011038","Вишнева","UA32000000000030281","Kyiv-oblast",49243,17.6,2797.89772727273,7.74448695408484,11
"UA32080110000056605","Гостомельська","UA32000000000030281","Kyiv-oblast",30306,66.5,455.729323308271,5.62330615125718,11
"UA32080130000056481","Дмитрівська","UA32000000000030281","Kyiv-oblast",19114,138.8,137.708933717579,3.43633014282725,11
"UA32080150000035443","Ірпінська","UA32000000000030281","Kyiv-oblast",73162,117.2,624.249146757679,3.80319459227468,11
"UA32080170000086616","Коцюбинська","UA32000000000030281","Kyiv-oblast",17623,2.4,7342.91666666667,3.82428667763718,11
"UA32080190000081428","Макарівська","UA32000000000030281","Kyiv-oblast",28189,1012.3,27.8464881951991,4.95724527404307,11
"UA32080210000074136","Немішаївська","UA32000000000030281","Kyiv-oblast",15407,80,192.5875,3.52979091841371,11
"UA32080230000026180","Пісківська","UA32000000000030281","Kyiv-oblast",7917,157.4,50.2986022871665,3.89465931918656,11
"UA32100010000094393","Вишгородська","UA32000000000030281","Kyiv-oblast",33988,93.7,362.73212379936,8.32732968694833,11
"UA32100030000066252","Димерська","UA32000000000030281","Kyiv-oblast",20987,956,21.9529288702929,3.86267395721161,11
"UA32100050000082904","Іванківська","UA32000000000030281","Kyiv-oblast",28573,1779.6,16.0558552483704,4.77850209708466,11
"UA32100070000076283","Петрівська","UA32000000000030281","Kyiv-oblast",11983,192.3,62.3140925637025,7.67453711174163,11
"UA32100090000060111","Пірнівська","UA32000000000030281","Kyiv-oblast",6754,727.1,9.28895612708018,4.95529539532129,11
"UA32100110000030685","Поліська","UA32000000000030281","Kyiv-oblast",5387,563.8,9.55480666903157,5.11400352515315,11
"UA32100130000093505","Славутицька","UA32000000000030281","Kyiv-oblast",24464,20.5,1193.36585365854,6.35062159131785,11
"UA32120010000062762","Богуславська","UA32000000000030281","Kyiv-oblast",25587,492.6,51.9427527405603,3.50798877046938,11
"UA32120030000030458","Васильківська","UA32000000000030281","Kyiv-oblast",45125,356.5,126.577840112202,5.04423623313019,11
"UA32120050000067577","Кагарлицька","UA32000000000030281","Kyiv-oblast",26565,671.4,39.5665773011618,4.11770252362131,11
"UA32120070000050717","Козинська","UA32000000000030281","Kyiv-oblast",5707,168.6,33.8493475682088,11.9866474680217,11
"UA32120090000034281","Миронівська","UA32000000000030281","Kyiv-oblast",31784,797.5,39.8545454545455,6.62199406871382,11
"UA32120110000025177","Обухівська","UA32000000000030281","Kyiv-oblast",42438,396.8,106.95060483871,6.57601137871719,11
"UA32120130000012946","Ржищівська","UA32000000000030281","Kyiv-oblast",14288,430.2,33.2124593212459,4.18037097144457,11
"UA32120150000062718","Українська","UA32000000000030281","Kyiv-oblast",20589,206.7,99.6081277213353,5.2769390810627,11
"UA32120170000094084","Феодосіївська","UA32000000000030281","Kyiv-oblast",15126,115,131.530434782609,4.2196544089647,11
"UA32140010000049369","Бишівська","UA32000000000030281","Kyiv-oblast",6225,279.5,22.2719141323792,4.79711272128514,11
"UA32140030000074165","Боярська","UA32000000000030281","Kyiv-oblast",53161,207.8,255.827718960539,4.71295152160418,11
"UA32140050000046018","Гатненська","UA32000000000030281","Kyiv-oblast",9653,36.6,263.743169398907,6.40580514658655,11
"UA32140070000012102","Глевахівська","UA32000000000030281","Kyiv-oblast",12935,96.6,133.902691511387,6.86352136374179,11
"UA32140090000085800","Калинівська","UA32000000000030281","Kyiv-oblast",16014,193.3,82.8453181583032,6.76563115523917,11
"UA32140110000089620","Кожанська","UA32000000000030281","Kyiv-oblast",8167,334.9,24.3863839952225,3.298585147545,11
"UA32140130000030648","Томашівська","UA32000000000030281","Kyiv-oblast",4056,262,15.4809160305344,3.60691039940828,11
"UA32140150000040954","Фастівська","UA32000000000030281","Kyiv-oblast",62088,336.2,184.675788221297,3.90854834718464,11
"UA32140170000038368","Чабанівська","UA32000000000030281","Kyiv-oblast",11796,12.8,921.5625,5.9462741615802,11
"UA35020010000028961","Благовіщенська","UA35000000000016081","Kirovograd",21052,702.9,29.9502062882345,4.11884017100513,10
"UA35020030000022644","Вільшанська","UA35000000000016081","Kirovograd",10957,589.9,18.5743346329886,3.9961837519394,10
"UA35020050000014205","Гайворонська","UA35000000000016081","Kirovograd",24286,440.2,55.1703771013176,3.68630847360619,10
"UA35020070000018243","Голованівська","UA35000000000016081","Kirovograd",15897,663.4,23.9629182996684,4.95133183682456,10
